@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 8 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute -0.512density+0.437alcohol-0.427residualsugar-0.407totalsulfur-0.3freesulfur... numeric
@attribute '-0.588fixedacid+0.581pH-0.345citricacid+0.29 freesulfur+0.244totalsulfur...' numeric
@attribute -0.591volacid+0.504citricacid+0.433sulphates+0.279freesulfur-0.214residualsugar... numeric
@attribute -0.711chlorides-0.442sulphates+0.306freesulfur-0.274volacid+0.274residualsugar... numeric
@attribute 0.643volacid+0.401sulphates+0.337alcohol-0.329chlorides+0.293totalsulfur... numeric
@attribute -0.494freesulfur+0.481sulphates-0.396chlorides+0.328density+0.289residualsugar... numeric
@attribute -0.705citricacid-0.427pH+0.309sulphates-0.269volacid-0.213residualsugar... numeric
@attribute '-0.588fixedacid-0.534pH+0.388residualsugar+0.27 sulphates-0.247totalsulfur...' numeric
@attribute 0.621alcohol+0.409residualsugar+0.394chlorides+0.331fixedacid+0.261pH... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
1.210217,-0.253917,0.566769,0.589717,0.447977,-0.872363,-0.269408,-1.040036,0.150675,8,cluster2
1.354997,-1.277516,-0.755414,0.287248,0.56661,0.132471,-0.666151,-0.434039,0.404157,7,cluster2
1.292184,-1.352563,-0.704447,0.263374,0.503195,0.137763,-0.62129,-0.468817,0.518015,7,cluster2
-2.824078,-1.325502,-0.241498,0.548724,-0.16186,1.192104,0.497544,-1.152859,0.422287,7,cluster2
1.116686,-0.208533,0.957637,0.007585,-0.425283,0.425508,0.309861,-0.076615,-0.168042,7,cluster8
1.459413,-0.016014,0.648964,0.138897,-0.216014,0.31725,0.354477,-0.919303,0.138209,8,cluster8
1.459413,-0.016014,0.648964,0.138897,-0.216014,0.31725,0.354477,-0.919303,0.138209,8,cluster8
-2.555473,-0.173748,-0.172522,1.807513,-0.510164,-0.133893,-0.047598,1.009098,-0.134879,5,cluster6
1.591154,-2.73089,-0.834421,0.275597,0.575812,0.499121,0.698765,-1.692739,0.154613,5,cluster2
-2.824078,-1.325502,-0.241498,0.548724,-0.16186,1.192104,0.497544,-1.152859,0.422287,7,cluster2
2.224734,0.934867,0.272994,0.557619,-0.660917,0.105927,0.201764,-0.003991,-0.023991,6,cluster8
-2.941013,-0.969115,0.238096,0.229774,1.430563,0.231627,-0.579152,-0.138586,0.137163,5,cluster7
0.252985,1.037632,2.720778,-1.624685,0.725636,2.075836,1.454903,0.395316,-0.788352,7,cluster3
-2.44054,-1.507789,0.31251,-0.002702,0.484236,0.370513,-1.121299,0.047918,-0.985976,5,cluster7
0.252985,1.037632,2.720778,-1.624685,0.725636,2.075836,1.454903,0.395316,-0.788352,7,cluster3
0.553884,1.028188,1.928643,-1.223224,0.228778,2.027265,0.202629,-1.054984,0.261662,7,cluster8
-2.985862,-0.934768,0.022054,0.293126,1.513315,0.09657,-0.61983,-0.210334,0.134048,5,cluster5
-1.586534,0.460186,0.855701,0.792889,0.021549,0.161077,-0.012698,0.534433,0.066501,7,cluster5
0.774686,-0.679318,1.118829,-0.353906,0.813067,0.797648,0.686897,-0.82282,-0.09826,8,cluster2
-3.063631,1.018922,1.474252,-0.204324,0.893503,1.61021,-0.025034,0.134626,0.240106,7,cluster5
0.650181,3.438427,-1.384797,0.217044,0.167675,1.054714,1.156715,0.349724,-0.785788,6,cluster4
2.438957,0.281936,0.281392,0.144322,0.293297,-0.046701,-0.288941,0.306123,-0.158251,6,cluster1
2.756053,-0.447652,-0.372589,1.393319,-0.074092,-1.165813,-0.497957,0.401352,-0.318016,6,cluster1
0.252985,1.037632,2.720778,-1.624685,0.725636,2.075836,1.454903,0.395316,-0.788352,7,cluster3
-1.392117,-1.076841,-0.778443,-2.160103,0.096557,-0.449722,-2.2685,1.405368,-1.279986,5,cluster7
-2.44054,-1.507789,0.31251,-0.002702,0.484236,0.370513,-1.121299,0.047918,-0.985976,5,cluster7
0.773304,-5.500976,0.021897,0.273492,-1.272576,0.669299,0.394821,-1.740733,-0.11449,3,cluster2
0.489314,-0.064295,0.796341,-0.255424,-0.143649,0.541992,0.674327,-0.49084,-0.626611,7,cluster8
1.864093,0.288198,0.028531,1.57986,1.232565,-1.367094,-0.752618,-0.311798,0.617836,9,cluster1
0.476166,0.102372,-0.747496,-2.350025,-2.032232,-2.059284,-0.046814,0.488688,0.490037,6,cluster6
-0.584309,-0.395154,0.713552,-2.559699,-3.125866,-2.124244,-0.807134,0.238395,-0.023277,6,cluster6
1.894503,0.810737,2.546125,-1.17231,0.192938,2.055926,0.412091,0.028372,0.647315,8,cluster3
0.489314,-0.064295,0.796341,-0.255424,-0.143649,0.541992,0.674327,-0.49084,-0.626611,7,cluster8
0.142039,-2.160688,-0.168553,-0.971098,0.590104,0.919646,-0.511626,-1.798399,-0.427554,6,cluster2
0.899395,-1.095379,0.772191,0.322757,0.777086,0.799527,-0.334247,0.154121,-0.089449,6,cluster1
-2.039779,1.470128,0.260131,0.760811,0.21334,0.719992,-0.160342,-0.860432,0.085481,6,cluster5
2.631511,1.400458,0.329532,-0.558372,1.093793,1.206781,-0.253459,0.184235,0.113866,7,cluster1
1.582738,1.043884,0.803261,-1.120189,0.414605,0.820209,0.058569,0.089841,0.10815,7,cluster3
2.068439,1.798216,-0.3585,0.741923,-0.682184,-0.436143,0.041042,-0.634591,-0.125171,7,cluster8
2.068439,1.798216,-0.3585,0.741923,-0.682184,-0.436143,0.041042,-0.634591,-0.125171,7,cluster8
1.975892,0.179332,0.561674,-0.650315,-1.451589,0.639729,-0.369992,0.844342,-0.934571,6,cluster8
2.11537,-1.050869,-0.419614,-0.327511,-0.557684,0.492652,0.543431,0.631033,-0.572425,6,cluster3
-1.590196,1.228987,0.952116,0.687051,0.286368,-0.549476,0.787446,-0.40457,0.245927,6,cluster5
-1.252075,-0.921796,-1.262147,0.516219,-0.677581,1.128531,-0.492894,-0.962843,0.905457,6,cluster2
-3.021935,0.946558,-0.334827,1.151047,-0.082694,-1.135324,-0.014115,0.48491,-0.753533,5,cluster5
-1.43169,1.46917,-0.413353,0.828716,-0.027086,-1.419451,-0.053172,-0.001364,-0.674341,6,cluster5
-0.951483,-0.206829,0.20671,-0.029641,-0.74054,-0.862102,1.469021,-0.126886,-1.033098,8,cluster5
0.840068,-2.373251,0.631462,-1.501016,0.080815,1.388356,0.173814,-0.359426,-0.272609,4,cluster2
1.828837,-0.34014,0.665589,0.31525,0.171505,-0.495848,-0.601743,-0.531335,0.449795,8,cluster1
0.169815,0.78073,-0.622327,-0.590054,0.459507,1.014198,0.959139,0.408898,-0.720248,5,cluster4
0.242681,0.837851,-0.715093,-0.688793,0.367071,1.029851,0.988447,0.456097,-0.736131,5,cluster4
0.188708,0.785694,-0.759414,-0.671652,0.488442,1.051986,0.974484,0.381491,-0.719129,5,cluster4
2.55797,0.930402,-2.278553,-0.032033,-2.202505,1.000487,0.506819,-0.685529,-0.758115,5,cluster8
0.802995,-1.274731,-1.25191,-0.64622,-0.852254,0.556239,0.123513,-1.744451,-0.242317,4,cluster2
2.595231,1.069655,-2.307318,-0.027628,-2.262005,0.97595,0.459928,-0.546086,-0.83645,5,cluster8
-0.103199,0.193973,1.62663,-0.035728,-0.68359,0.792832,-0.049276,-0.901192,0.351885,7,cluster8
1.078801,-2.158902,-0.755601,0.551137,0.115222,-0.862954,0.574548,-0.335004,-0.521053,6,cluster2
2.088375,-1.199068,0.12775,0.709852,-0.044503,-0.696976,0.223048,0.140074,-0.153048,6,cluster2
-0.76929,1.613198,1.327381,0.286314,-1.735327,-0.242206,-0.17606,-1.686937,0.67701,7,cluster8
-2.514606,-1.201003,0.778689,0.528318,0.439574,-0.22727,-1.505394,-0.20584,-0.720684,6,cluster7
-2.514606,-1.201003,0.778689,0.528318,0.439574,-0.22727,-1.505394,-0.20584,-0.720684,6,cluster7
-2.348795,1.281429,-0.102742,1.463951,0.257553,-0.950358,0.357959,0.157038,0.287704,6,cluster5
1.494207,1.825146,-3.538497,-0.694403,0.200484,0.00985,-0.494945,-0.408471,-1.190298,5,cluster4
-0.798599,-0.060464,0.357661,-0.092962,-0.153622,-1.30423,1.04877,0.198203,-0.897089,7,cluster5
-1.629169,2.11901,0.248645,0.129285,-0.636822,0.433521,-1.377099,-1.039086,0.982331,5,cluster8
-1.982502,-0.194469,-0.126176,-0.097123,-0.060047,0.641174,-1.985365,1.486382,-0.742132,5,cluster7
1.398407,-2.123446,1.078425,1.152557,-0.313067,0.574103,-1.116649,-0.042634,0.288098,7,cluster2
-3.012152,0.488432,0.185498,1.673931,0.089778,-1.032055,-0.441854,0.251891,-1.022984,5,cluster7
-1.247041,1.606851,-0.018891,1.001359,0.004812,-1.043572,-0.333485,-0.194181,-0.812779,5,cluster5
-2.067707,0.797372,0.498928,0.887776,0.008869,-1.608243,-0.322424,0.00171,-1.530584,5,cluster7
2.222121,-1.018816,-1.66863,-0.817456,0.131778,-0.147398,-0.501342,0.559629,-0.483076,5,cluster1
-1.982502,-0.194469,-0.126176,-0.097123,-0.060047,0.641174,-1.985365,1.486382,-0.742132,5,cluster7
-1.592656,2.377686,0.180159,0.110736,1.104688,-0.619808,-0.08847,-0.655916,-0.376427,6,cluster5
-2.574392,-0.580766,-0.424923,0.909477,0.120077,0.582433,0.553807,-0.101811,0.416772,7,cluster5
-2.419195,1.249155,0.929362,0.732116,0.484359,-0.256778,-0.802115,0.256901,-0.510347,6,cluster7
1.675497,-0.549585,-1.109129,0.316689,1.691555,-1.112625,-0.865839,-0.08819,-0.18702,7,cluster1
-0.669109,0.150879,-0.298934,-0.21656,-1.875505,1.070195,-0.341303,-0.421464,-0.581834,7,cluster8
0.627169,1.034569,0.366526,-0.298717,-1.916986,0.626308,-0.519705,-1.157257,0.803613,7,cluster8
-4.497355,-3.020666,1.850647,0.334055,1.356114,-0.822036,-3.563457,0.887435,-0.467475,5,cluster7
0.02922,-2.518714,0.363581,0.624604,-0.625035,-0.389159,1.057015,-1.166555,-0.50311,5,cluster2
1.292968,-1.375519,-0.133591,0.049163,-0.337324,1.160157,-0.710042,0.01088,0.368411,5,cluster2
-0.966192,-1.078228,-0.014335,0.509056,-0.221726,0.993961,0.325001,-0.151387,-0.131682,6,cluster2
-0.966192,-1.078228,-0.014335,0.509056,-0.221726,0.993961,0.325001,-0.151387,-0.131682,6,cluster2
0.454116,-1.274994,-1.225439,-0.1862,-0.360831,0.074715,0.576081,-0.998044,-1.003515,5,cluster2
1.625044,0.529356,0.666499,-0.471994,-1.044202,0.940998,-0.11756,-0.564028,-0.23592,7,cluster8
-2.653873,-0.774591,-0.652288,0.765772,-0.534007,0.364603,0.153383,0.276533,0.010366,6,cluster6
-2.653873,-0.774591,-0.652288,0.765772,-0.534007,0.364603,0.153383,0.276533,0.010366,6,cluster6
-2.653873,-0.774591,-0.652288,0.765772,-0.534007,0.364603,0.153383,0.276533,0.010366,6,cluster6
1.965959,1.067985,0.383316,0.628987,-0.524177,0.917275,-0.105392,-0.130192,0.170844,6,cluster8
-1.018572,1.387566,-1.074237,1.047095,-0.814315,0.821195,-0.153921,0.151279,-0.157293,6,cluster6
1.303237,-2.315627,0.228759,0.355624,-0.279728,0.164459,-0.565323,-1.039313,0.388466,5,cluster2
-0.1692,0.409362,-0.680474,0.41068,0.157393,-1.392029,0.3794,-0.658492,-1.295466,6,cluster4
2.378653,0.630984,2.215615,-0.162138,-0.44462,1.500399,0.49666,0.345216,0.435329,7,cluster3
3.192512,1.56795,-1.786451,0.05163,0.416808,0.891306,0.235873,0.20087,-0.498062,7,cluster4
3.565817,2.261351,-2.347504,1.035392,0.313792,-0.266065,0.131151,-0.163165,-0.108757,7,cluster1
3.031782,1.047973,-0.22811,0.759333,0.210128,0.16075,0.12018,-0.032962,0.24109,7,cluster1
-2.449847,0.233018,-0.535266,1.132371,-0.97818,1.161677,-0.765141,0.107991,0.270058,6,cluster6
2.378653,0.630984,2.215615,-0.162138,-0.44462,1.500399,0.49666,0.345216,0.435329,7,cluster3
1.540363,0.380826,2.702479,-1.880532,0.448318,2.267741,0.80054,0.347296,0.515607,6,cluster3
0.082217,1.517026,0.941732,0.097789,-1.622658,-0.081768,-0.271187,-1.061932,0.867191,6,cluster8
-1.929292,1.079963,0.886513,0.465511,-1.162547,-0.144266,0.46087,-0.398662,-0.576237,5,cluster5
-0.189056,0.495025,0.749156,-0.357535,0.791097,1.174049,-0.110913,-1.12448,0.574844,7,cluster5
0.284906,-1.76769,0.816821,-4.424067,-3.182933,-1.533119,-1.7212,1.682473,0.218987,5,cluster6
-0.189056,0.495025,0.749156,-0.357535,0.791097,1.174049,-0.110913,-1.12448,0.574844,7,cluster5
0.406915,1.478434,1.624152,0.330125,-0.131028,-0.730565,0.145846,-1.057967,0.443911,5,cluster8
-0.562011,-0.283651,0.025994,-0.054695,0.237288,-0.605897,0.705807,-0.377149,0.09645,6,cluster5
0.89648,-2.079655,-0.60148,0.515307,0.147309,0.440566,-0.644687,0.062479,0.631582,7,cluster2
-0.346005,-2.390343,0.82551,0.860964,-0.267104,-0.735167,1.093573,-0.805948,-0.120567,6,cluster2
0.948741,-2.060318,0.697883,-1.505563,-0.058078,1.614248,0.081244,-0.500353,-0.261863,4,cluster2
-2.804493,1.395059,-0.225572,1.697508,0.002126,-1.161908,0.195697,0.183083,0.624182,5,cluster5
1.80912,0.134061,-0.788146,-0.668465,-1.418914,1.405006,0.317976,-1.145511,0.141935,4,cluster8
-0.773229,-0.870872,1.237115,-0.374615,0.038167,0.779946,0.695633,-2.145422,-0.32919,6,cluster2
-1.004444,1.19199,-0.541594,-0.265809,-1.180472,0.371665,-0.172252,0.002797,0.141251,6,cluster6
-0.76487,-1.390592,2.122675,-0.303482,0.381513,-0.843636,-0.26844,-0.04045,-0.858821,7,cluster7
-1.898082,0.584835,0.533621,0.591593,0.359303,-1.352234,0.073321,0.183782,-1.047764,5,cluster5
-1.973552,0.520413,0.564545,0.611121,0.357856,-1.402529,-0.084728,0.17431,-1.082587,6,cluster7
0.794099,-0.084938,0.414401,-1.177878,-0.800164,-0.10019,-0.423631,-0.774328,-0.140423,7,cluster8
1.571335,0.884272,0.862841,-0.854734,-0.762585,1.598722,0.154899,-0.309639,0.376917,6,cluster8
1.280108,1.82269,-0.103601,-0.17971,0.823078,-0.376667,-0.103571,0.082843,-0.243462,6,cluster1
-0.202733,1.365799,1.354906,-0.712828,-0.085651,-0.813692,0.053449,-0.914274,-0.22401,7,cluster8
0.551395,-1.022747,2.149302,-1.218594,0.175716,1.305389,0.903147,0.251505,-0.441085,6,cluster3
-0.270908,0.255628,2.609709,-0.242884,0.75061,-0.471595,0.846801,-0.543816,0.514588,7,cluster5
-2.25946,3.017222,0.291078,0.471319,-1.995136,0.309216,-0.897601,-1.157476,1.125843,5,cluster8
0.992959,-1.55521,-2.025427,0.444731,0.05611,-0.474214,0.449648,-0.876233,-0.644763,5,cluster4
0.551395,-1.022747,2.149302,-1.218594,0.175716,1.305389,0.903147,0.251505,-0.441085,6,cluster3
0.17557,-1.440588,0.651096,0.980109,-0.642079,-2.003764,0.449827,-0.003056,-0.762492,6,cluster2
-1.132286,0.136953,1.78917,-0.120268,0.165693,-0.088472,2.016816,-1.559917,0.07409,6,cluster5
0.677536,-1.918452,1.329394,0.07608,0.372764,-0.248573,0.467025,-0.953445,0.485887,7,cluster2
0.677536,-1.918452,1.329394,0.07608,0.372764,-0.248573,0.467025,-0.953445,0.485887,7,cluster2
-0.172687,0.635202,0.67033,2.059033,0.061521,-0.777919,-0.097549,-0.622932,0.077902,8,cluster5
-1.631376,-0.705676,0.322833,0.688027,-0.551974,-0.767799,-0.010826,-0.302784,0.883766,6,cluster6
0.589964,0.782213,1.627194,-0.10612,-1.218776,0.118916,-0.730819,-0.38051,-0.821923,6,cluster8
0.315496,0.560251,1.83625,0.121279,-0.82203,-0.358021,-0.250048,-0.431923,-0.400409,6,cluster8
0.374714,-1.730954,-3.716536,-0.095399,0.407762,0.716836,-0.128079,-0.920972,-0.149215,4,cluster4
0.227936,1.084172,1.269212,-0.662029,-0.064225,-0.006938,0.061888,-0.847172,0.29212,7,cluster8
-2.751076,1.323787,-1.122204,-0.89315,2.625591,-0.683169,-1.24871,0.168854,-1.200094,4,cluster7
-1.732846,1.94031,1.044703,-0.862723,0.952015,0.344901,-0.42418,-1.4177,0.392067,6,cluster5
-5.048228,-1.191366,-1.955118,-8.191306,0.910298,-3.033508,0.775643,1.425845,2.079122,3,cluster6
-0.359754,-1.175696,2.040928,-0.498954,0.654109,0.770197,1.295068,-1.211543,0.143236,6,cluster2
1.319567,0.828748,2.357518,-2.612548,-0.170733,2.576769,0.273829,-0.677784,0.945129,5,cluster8
0.556948,-0.323473,-1.889173,-1.266388,0.564671,1.603623,-0.076624,-0.217901,-0.404921,5,cluster4
0.024144,0.309306,0.881616,0.20566,-1.235658,1.257547,-0.060627,-0.869921,-0.186718,7,cluster8
1.485831,-1.178201,1.511772,-0.938706,0.35646,1.577924,1.39908,0.471086,-0.338758,5,cluster3
0.324832,-0.409874,-1.585916,-2.514667,3.523748,1.025038,-0.114952,-1.070353,-0.27018,4,cluster4
1.531666,-1.700487,0.024581,-0.571688,0.194787,0.670433,1.096272,0.088053,-0.353143,5,cluster2
0.609715,-0.53604,-1.700808,-0.751476,0.935121,0.527706,-0.880245,-0.649873,-0.054347,4,cluster4
-4.738129,-0.908426,-0.525115,1.158321,0.715481,-0.416788,-0.663229,0.410268,-0.249627,5,cluster7
1.305774,-0.994589,0.496707,-0.425175,-0.66996,0.10085,0.148907,-0.153813,0.002022,7,cluster2
1.268792,0.798943,-0.685698,0.014321,-1.483897,0.570943,1.231892,-0.816209,-0.105998,5,cluster8
0.684353,-2.480439,-1.020132,-0.727998,0.256466,0.445932,0.086884,-0.93072,-1.144434,5,cluster2
1.867287,1.039802,0.435363,-0.391008,1.400961,0.128513,-0.669083,0.767303,0.446229,6,cluster1
-1.226042,-0.568162,0.083634,-0.314199,-0.341922,0.720106,0.558029,-0.167232,-0.611767,5,cluster5
-1.581025,-2.041093,1.825983,-3.042043,-2.08788,-3.336567,-1.541551,0.902243,-0.215164,6,cluster7
1.798607,-2.345918,-0.114432,0.117816,0.058016,-0.385407,-0.107808,0.031482,-0.460294,5,cluster2
-0.492949,-2.676027,1.586699,-1.812753,1.167876,1.42334,-0.035325,-1.151755,0.090194,4,cluster2
1.845913,-2.151439,-0.078423,-0.400987,-0.363009,0.562059,-1.15167,0.301688,-1.276722,5,cluster2
-0.090324,-2.675194,0.22408,-0.282919,-0.012441,-0.219067,0.660484,-0.687921,-0.297654,5,cluster2
1.108547,0.361064,0.687415,-0.901907,-0.999488,0.255838,-0.514939,-1.774566,0.825391,6,cluster8
-2.319762,1.333263,-2.104552,-1.996169,0.461154,-0.340344,-0.55124,-1.440492,0.623911,5,cluster4
1.108547,0.361064,0.687415,-0.901907,-0.999488,0.255838,-0.514939,-1.774566,0.825391,6,cluster8
-0.529513,2.411533,-0.431912,-1.366163,-0.963215,-0.886518,0.859392,-0.026168,-0.990131,4,cluster8
0.868082,-1.046443,1.360507,-1.350384,1.16822,0.501309,1.162645,0.128592,0.538911,7,cluster3
-1.634347,1.183088,0.479106,-0.678896,-0.643105,0.054847,0.498361,-0.80979,0.45404,5,cluster5
-1.176695,1.486748,0.564739,-1.637188,0.056987,0.215669,0.967439,-0.563819,-0.121062,5,cluster5
-0.508366,0.438782,1.716836,-1.740964,0.814347,0.071545,0.554415,-1.203948,1.11035,6,cluster5
-2.254326,-1.104595,-0.01568,0.071845,-0.53285,1.557132,-0.352348,-0.556494,1.241318,5,cluster6
-1.474616,0.019296,0.732712,0.205542,0.109209,-1.487739,-0.488346,0.466107,-1.323024,6,cluster7
0.878727,-0.990319,0.810225,0.349837,-0.080703,-0.091434,0.689007,-0.235908,0.028171,7,cluster2
0.832648,0.691373,1.402071,0.129708,0.102207,0.272601,-0.02383,-0.763335,-0.090635,6,cluster8
0.495031,-1.247917,0.049231,-0.38431,1.784915,-0.506297,0.985534,-0.432066,-0.274402,7,cluster2
-0.296966,-2.214312,-0.695601,0.796751,0.345518,0.25661,0.370785,-0.074427,0.417647,7,cluster2
-1.87033,0.396721,-1.681009,-0.89237,1.417284,0.183125,-1.702039,0.470156,-1.122805,6,cluster7
2.314532,0.732184,-0.78586,-0.043668,1.439411,-0.083793,0.352098,0.285199,0.43554,7,cluster1
-0.176301,-0.583497,1.588572,-0.63254,0.785864,0.472184,0.397022,-0.558377,-0.539567,5,cluster2
-0.846207,1.429393,-0.311813,-0.366726,0.664138,-0.0279,-0.128445,-0.603518,-0.622727,6,cluster5
-0.256035,0.568488,0.231172,-0.204589,-2.225686,0.307308,-0.454768,-1.270565,0.021109,7,cluster8
-0.566959,1.177974,-0.475991,0.927987,-0.642539,-0.565502,0.093729,-0.598638,-0.53541,6,cluster8
-0.566959,1.177974,-0.475991,0.927987,-0.642539,-0.565502,0.093729,-0.598638,-0.53541,6,cluster8
-3.192967,-0.772879,-0.240124,1.128638,-0.529126,0.376776,0.045833,0.300356,0.26669,6,cluster6
-2.793023,-1.297239,1.076105,0.311525,0.292181,-0.582169,-1.65453,0.350883,-1.206932,5,cluster7
-3.192967,-0.772879,-0.240124,1.128638,-0.529126,0.376776,0.045833,0.300356,0.26669,6,cluster6
-4.392935,-1.439212,1.360349,0.857506,0.565513,-0.002777,-0.52489,0.182383,0.400567,6,cluster7
-2.556048,-0.600644,-0.236976,0.586736,-0.591094,0.660645,0.251999,0.28567,-0.174543,6,cluster6
0.583237,0.266719,0.713636,-1.031896,-1.025597,-0.5616,-0.705554,-1.435973,0.339172,6,cluster8
-0.093064,-1.875693,-0.074686,1.16547,-0.749027,-0.056299,0.443487,-1.170247,0.578694,7,cluster2
2.57063,1.968809,0.077576,0.23582,-1.394177,-0.009342,-1.596039,-0.69182,-0.273259,8,cluster8
-0.374912,0.90386,-0.740053,0.923453,-0.59617,-0.108164,-0.413101,-0.486549,0.27172,6,cluster8
0.57412,0.992771,-0.80836,0.930134,-1.225134,0.019194,-0.199399,-1.011451,-0.195444,7,cluster8
-0.247048,0.534174,-1.32129,0.911208,-0.915363,0.42169,-0.67311,-0.381402,0.321428,6,cluster8
3.540011,1.845127,0.891145,-0.757931,1.620816,1.570921,0.317141,0.844628,0.908182,7,cluster3
1.711985,0.226184,1.306393,1.017592,-0.504181,-0.637893,-0.618666,0.246377,0.084233,6,cluster8
1.011645,1.610925,2.12083,0.612962,-0.136978,-0.68646,-0.395143,-0.457797,0.194582,5,cluster8
0.602211,-1.904461,-0.493896,-0.011574,-0.02732,0.810995,-0.488373,-0.588965,-0.046456,5,cluster2
-2.793023,-1.297239,1.076105,0.311525,0.292181,-0.582169,-1.65453,0.350883,-1.206932,5,cluster7
1.026132,1.971784,0.608229,0.052103,0.501635,-0.048139,-2.069497,-0.411081,-0.502996,7,cluster8
1.823672,1.870312,0.851584,0.026175,-0.669398,0.556683,-2.097558,-0.10534,-0.504259,8,cluster8
2.757074,0.452151,-0.464254,-0.193529,1.347721,0.68161,0.742983,-0.392123,0.896248,7,cluster1
3.374149,0.029215,-0.215355,0.141015,0.235844,0.502832,-0.085795,0.650875,0.011128,7,cluster1
1.019028,-0.812705,0.718205,-0.262422,-1.040755,0.292446,-0.378009,-0.888472,0.149135,5,cluster8
0.869832,-1.006432,0.588438,0.323762,-1.398796,-0.412414,0.152049,-0.107661,-0.199638,8,cluster8
-1.878966,0.410534,-0.206263,-0.771714,2.22175,1.040407,-0.196854,-1.552972,-0.187328,5,cluster5
2.432883,0.985992,-1.906088,-0.920071,-0.149897,0.996261,0.271627,0.098968,-0.600164,5,cluster4
-1.038956,0.871353,-3.308806,0.338006,0.02855,0.562492,-0.719997,-0.548262,-0.319089,5,cluster4
-1.000968,1.182214,0.398823,0.38196,-2.350417,1.569746,-0.900062,-0.834178,0.965253,6,cluster8
0.883356,0.453645,-0.980638,-0.699026,0.167605,-0.337383,-0.104416,0.25309,-1.052431,6,cluster4
1.83184,0.209721,0.52729,0.272337,-0.564843,-0.643352,-0.841333,-0.415182,0.214848,7,cluster8
0.145142,-3.903359,-0.115811,-0.704118,1.311129,0.282743,0.329413,-1.468771,-0.054786,5,cluster2
0.160412,-3.319721,0.745613,-0.325202,0.658004,0.201361,1.040423,-1.382595,0.272999,5,cluster2
1.386928,0.276637,1.100821,2.445308,-0.467778,-3.104558,0.662686,0.051428,0.854582,7,cluster1
1.778402,-0.272355,-0.005869,1.101553,-1.630033,-0.25213,-0.262279,0.153835,0.833097,7,cluster8
1.268037,0.705052,0.39447,-0.100094,-2.364745,0.456558,0.435928,0.052116,-0.860731,5,cluster8
1.132653,-1.641243,-0.398886,1.329687,0.080819,-0.647575,0.364773,-0.507309,0.606972,7,cluster2
-0.138998,0.133332,0.191091,0.032815,-0.992308,-0.468051,0.798363,-0.944727,-0.943431,6,cluster8
0.121048,-0.20165,0.230891,-0.478857,-0.641695,0.570301,0.202905,-0.290365,-0.533779,6,cluster8
-2.060908,0.268808,-1.290956,-0.160341,0.499768,1.318135,-0.389086,0.248152,-0.309236,5,cluster5
-0.112969,-2.716464,0.459145,-0.326426,-0.349398,-0.211973,0.61981,-0.862341,-0.115014,5,cluster2
-1.585493,1.095703,-0.28575,0.117414,-0.818485,1.198685,-1.102011,-0.733599,0.464272,6,cluster8
0.396224,-3.43204,-0.122341,0.67033,0.57583,-0.157445,-0.656372,-0.582332,0.616648,5,cluster2
1.297521,-2.246062,0.396547,-1.286063,-1.472894,0.147497,0.871107,-0.849637,0.979243,6,cluster2
-1.612832,-1.981501,0.748696,-1.11137,1.334126,1.052475,-0.292507,-1.290496,0.635138,5,cluster2
-1.22358,-1.945571,1.103118,-1.141814,0.596153,0.321212,0.431556,-1.439243,0.173007,5,cluster2
0.761335,-0.223875,0.10305,-0.236022,-0.45863,-0.122665,0.047746,-0.979478,-0.119094,5,cluster8
-2.200304,1.30769,-0.649182,1.222944,0.472829,-1.337967,1.21616,-0.744164,-0.661552,5,cluster5
0.424809,-2.57282,-0.101803,0.25682,0.576212,0.179186,0.85915,-1.830946,-0.230703,5,cluster2
0.719189,-0.479722,0.792432,0.756253,-0.498305,0.766713,-0.091809,-0.035367,-0.072247,6,cluster8
-2.1563,1.151238,-0.776305,1.209463,0.407759,-1.297988,1.272617,-0.78891,-0.598293,5,cluster5
2.340431,2.444642,-2.177454,0.232318,-0.690142,-0.054538,-0.305722,-0.926589,-0.350724,6,cluster8
-1.006814,0.563007,0.734096,0.473612,-0.976426,0.730566,-0.008241,-2.499179,0.053858,4,cluster8
0.278839,0.339793,0.232988,-0.267678,0.632824,0.318377,-0.709187,-1.978122,-0.179617,4,cluster2
-2.343895,-1.002818,-1.688733,0.357935,-0.792819,1.269863,-0.38517,-0.456778,0.679661,6,cluster6
-2.498468,1.989932,-0.631829,-4.014316,-2.839407,-4.648789,0.851146,0.421211,2.025496,6,cluster6
-2.343895,-1.002818,-1.688733,0.357935,-0.792819,1.269863,-0.38517,-0.456778,0.679661,6,cluster6
-0.616936,0.809926,2.547299,-1.304103,0.160578,0.853322,1.530391,-0.546798,-0.033242,6,cluster5
